30152,,Central Park,,-87.714842,41.853839,0,40780,1
40780,,Central Park,,-87.714842,41.853839,1,,1
30054,,Central-Green,,-87.76565,41.887389,0,40280,1
30055,,Central-Green,,-87.76565,41.887389,0,40280,1
40280,,Central-Green,,-87.76565,41.887389,1,,1
30241,,Central-Purple,,-87.685617,42.063987,0,41250,0
30242,,Central-Purple,,-87.685617,42.063987,0,41250,0
41250,,Central-Purple,,-87.685617,42.063987,1,,0
30193,,Cermak-Chinatown,,-87.630968,41.853206,0,41000,0
30194,,Cermak-Chinatown,,-87.630968,41.853206,0,41000,0
41000,,Cermak-Chinatown,,-87.630968,41.853206,1,,0
30381,,Cermak-McCormick Place,,-87.626402,41.853115,0,41690,1
30382,,Cermak-McCormick Place,,-87.626402,41.853115,0,41690,1
41690,,Cermak-McCormick Place,,-87.626402,41.853115,1,,1
30271,,Chicago-Blue,,-87.655214,41.896075,0,41410,0
30272,,Chicago-Blue,,-87.655214,41.896075,0,41410,0
41410,,Chicago-Blue,,-87.655214,41.896075,1,,0
30137,,Chicago-Brown,,-87.635924,41.89681,0,40710,1
30138,,Chicago-Brown,,-87.635924,41.89681,0,40710,1
40710,,Chicago-Brown,,-87.635924,41.89681,1,,1
30279,,Chicago-Red,,-87.628176,41.896671,0,41450,1
30280,,Chicago-Red,,-87.628176,41.896671,0,41450,1
41450,,Chicago-Red,,-87.628176,41.896671,1,,1
30082,,Cicero-Cermak,,-87.745336,41.85182,0,40420,1
30083,,Cicero-Cermak,,-87.745336,41.85182,0,40420,1
40420,,Cicero-Cermak,,-87.745336,41.85182,1,,1
30187,,Cicero-Forest Park,,-87.745154,41.871574,0,40970,0
30188,,Cicero-Forest Park,,-87.745154,41.871574,0,40970,0
40970,,Cicero-Forest Park,,-87.745154,41.871574,1,,0
30009,,Cicero-Green,,-87.744698,41.886519,0,40480,1
30094,,Cicero-Green,,-87.744698,41.886519,0,40480,1
40480,,Cicero-Green,,-87.744698,41.886519,1,,1
30121,,Clark/Division,,-87.631412,41.90392,0,40630,0
30122,,Clark/Division,,-87.631412,41.90392,0,40630,0
40630,,Clark/Division,,-87.631412,41.90392,1,,0
40380,,Clark/Lake,,-87.630886,41.885737,1,,1
30074,,Clark/Lake (Elevated),,-87.630886,41.885737,0,40380,1
30075,,Clark/Lake (Elevated),,-87.630886,41.885737,0,40380,1
30374,,Clark/Lake (Subway),,-87.630886,41.885737,0,40380,1
30375,,Clark/Lake (Subway),,-87.630886,41.885737,0,40380,1
30084,,Clinton-Blue,,-87.640984,41.875539,0,40430,0
30085,,Clinton-Blue,,-87.640984,41.875539,0,40430,0
40430,,Clinton-Blue,,-87.640984,41.875539,1,,0
30221,,Clinton-Green,,-87.641782,41.885678,0,41160,1
30222,,Clinton-Green,,-87.641782,41.885678,0,41160,1
41160,,Clinton-Green,,-87.641782,41.885678,1,,1
30291,,Conservatory,,-87.716523,41.884904,0,41670,1
30292,,Conservatory,,-87.716523,41.884904,0,41670,1
41670,,Conservatory,,-87.716523,41.884904,1,,1
30044,,Cumberland,,-87.838028,41.984246,0,40230,1
30045,,Cumberland,,-87.838028,41.984246,0,40230,1
40230,,Cumberland,,-87.838028,41.984246,1,,1
30018,,Damen-Brown,,-87.678639,41.966286,0,40090,1
30019,,Damen-Brown,,-87.678639,41.966286,0,40090,1
40090,,Damen-Brown,,-87.678639,41.966286,1,,1
30040,,Damen-Cermak,,-87.675975,41.854517,0,40210,1
30041,,Damen-Cermak,,-87.675975,41.854517,0,40210,1
40210,,Damen-Cermak,,-87.675975,41.854517,1,,1
30115,,Damen-O'Hare,,-87.677437,41.909744,0,40590,0
30116,,Damen-O'Hare,,-87.677437,41.909744,0,40590,0
40590,,Damen-O'Hare,,-87.67754001,41.90984523,1,,0
30010,,Davis,,-87.683543,42.04771,0,40050,1
30011,,Davis,,-87.683543,42.04771,0,40050,1
40050,,Davis,,-87.683543,42.04771,1,,1
30133,,Dempster,,-87.681602,42.041655,0,40690,0
30134,,Dempster,,-87.681602,42.041655,0,40690,0
40690,,Dempster,,-87.681602,42.041655,1,,0
30026,,Dempster-Skokie,,-87.751919,42.038951,0,40140,1
30027,,Dempster-Skokie,,-87.751919,42.038951,0,40140,1
40140,,Dempster-Skokie,,-87.751919,42.038951,1,,1
30103,,Diversey,,-87.653131,41.932732,0,40530,1
30104,,Diversey,,-87.653131,41.932732,0,40530,1
40530,,Diversey,,-87.653131,41.932732,1,,1
30062,,Division,,-87.666496,41.903355,0,40320,0
30063,,Division,,-87.666496,41.903355,0,40320,0
40320,,Division,,-87.666496,41.903355,1,,0
30139,,East 63rd-Cottage Grove,,-87.605857,41.780309,0,40720,1
30140,,East 63rd-Cottage Grove,,-87.605857,41.780309,0,40720,1
40720,,East 63rd-Cottage Grove,,-87.605857,41.780309,1,,1
30076,,Forest Park,,-87.817318,41.874257,0,40390,1
30077,,Forest Park,,-87.817318,41.874257,0,40390,1
40390,,Forest Park,,-87.817318,41.874257,1,,1
30101,,Foster,,-87.68356,42.05416,0,40520,0
30102,,Foster,,-87.68356,42.05416,0,40520,0
40520,,Foster,,-87.68356,42.05416,1,,0
30167,,Francisco,,-87.701644,41.966046,0,40870,1
30168,,Francisco,,-87.701644,41.966046,0,40870,1
40870,,Francisco,,-87.701644,41.966046,1,,1
30233,,Fullerton,,-87.652866,41.925051,0,41220,1
30234,,Fullerton,,-87.652866,41.925051,0,41220,1
30235,,Fullerton,,-87.652866,41.925051,0,41220,1
30236,,Fullerton,,-87.652866,41.925051,0,41220,1
41220,,Fullerton,,-87.65286844,41.92530037,1,,1
30099,,Garfield-Green,,-87.618327,41.795172,0,40510,1
30100,,Garfield-Green,,-87.618327,41.795172,0,40510,1
40510,,Garfield-Green,,-87.618327,41.795172,1,,1
30223,,Garfield-Red,,-87.631157,41.79542,0,41170,0
30224,,Garfield-Red,,-87.631157,41.79542,0,41170,0
41170,,Garfield-Red,,-87.631157,41.79542,1,,0
30095,,Grand-Blue,,-87.647578,41.891189,0,40490,0
30096,,Grand-Blue,,-87.647578,41.891189,0,40490,0
40490,,Grand-Blue,,-87.647578,41.891189,1,,0
30064,,Grand-Red,,-87.628021,41.891665,0,40330,0
30065,,Grand-Red,,-87.628021,41.891665,0,40330,0
40330,,Grand-Red,,-87.628021,41.891665,1,,0
30147,,Granville,,-87.659202,41.993664,0,40760,1
30148,,Granville,,-87.659202,41.993664,0,40760,1
40760,,Granville,,-87.65918663,41.99448301,1,,1
30183,,Halsted-Green,,-87.644244,41.778943,0,40940,1
30184,,Halsted-Green,,-87.644244,41.778943,0,40940,1
40940,,Halsted-Green,,-87.644244,41.778943,1,,1
30215,,Halsted-Orange,,-87.648088,41.84678,0,41130,1
30216,,Halsted-Orange,,-87.648088,41.84678,0,41130,1
41130,,Halsted-Orange,,-87.648088,41.84678,1,,1
30189,,Harlem-Forest Park,,-87.806961,41.87349,0,40980,0
30190,,Harlem-Forest Park,,-87.806961,41.87349,0,40980,0
40980,,Harlem-Forest Park,,-87.806961,41.87349,1,,0
30003,,Harlem-Green,,-87.803176,41.886848,0,40020,1
30004,,Harlem-Green,,-87.803176,41.886848,0,40020,1
40020,,Harlem-Green,,-87.803176,41.886848,1,,1
30145,,Harlem-O'Hare,,-87.8089,41.98227,0,40750,1
30146,,Harlem-O'Hare,,-87.8089,41.98227,0,40750,1
40750,,Harlem-O'Hare,,-87.8089,41.98227,1,,1
